id,name,url,stock_symbol,company_name,date,revenues,revenue_growth,cost_of_revenue,gross_profit,research_and_development_expense,selling_general_and_administrative_expense,operating_expenses,operating_income,interest_expense,earnings_before_tax,income_tax_expense,net_income_to_noncontrolling_interests,net_income_from_discontinued_operations,net_income,preferred_dividends_income_statement_impact,net_income_common_stock,earnings_per_basic_share,earnings_per_diluted_share,weighted_average_shares,weighted_average_shares_diluted,dividends_per_basic_common_share,gross_margin,ebitda_margin,ebit_margin,profit_margin,free_cash_flow_margin,ebitda,ebit,consolidated_income
5,Intel,www.intel.com,INTC,Intel,2012-06-30,13501000000,0.0360,4947000000,8554000000,2513000000,2131000000,4722000000,3832000000,-55000000,3934000000,1107000000,0,0,2827000000,0,2827000000,0.56,0.54,5022000000,5199000000,0.21,0.6336,0.424,0.2873,0.21,0.1538,5718000000,3879000000,2827000000
5,Intel,www.intel.com,INTC,Intel,2012-03-31,12906000000,0.0046,4641000000,8265000000,2401000000,1973000000,4455000000,3810000000,-23000000,3814000000,1076000000,0,0,2738000000,0,2738000000,0.55,0.53,4999000000,5192000000,0.21,0.6404,0.432,0.2937,0.21,-0.0002,5576000000,3791000000,2738000000
5,Intel,www.intel.com,INTC,Intel,2011-12-31,13887000000,0.2121,4935000000,8952000000,2308000000,1973000000,4353000000,4599000000,29000000,4587000000,1227000000,0,0,3360000000,0,3360000000,0.66,0.64,5073000000,5246000000,0.21,0.6446,0.447,0.3324,0.24,0.2726,6205000000,4616000000,3360000000
5,Intel,www.intel.com,INTC,Intel,2011-10-01,14233000000,0.2820,5215000000,9018000000,2140000000,2017000000,4233000000,4785000000,-15000000,4892000000,1424000000,0,0,3468000000,0,3468000000,0.67,0.65,5194000000,5340000000,0.21,0.6336,0.450,0.3427,0.24,0.2555,6406000000,4877000000,3468000000
5,Intel,www.intel.com,INTC,Intel,2011-07-02,13032000000,0.2106,5130000000,7902000000,1986000000,1905000000,3967000000,3935000000,-21000000,3931000000,977000000,0,0,2954000000,0,2954000000,0.56,0.54,5294000000,5441000000,0.18,0.6064,0.415,0.3000,0.23,0.1141,5414000000,3910000000,2954000000
5,Intel,www.intel.com,INTC,Intel,2011-04-02,12847000000,0.2474,4962000000,7885000000,1916000000,1775000000,3727000000,4158000000,-185000000,4371000000,1211000000,0,0,3160000000,0,3160000000,0.58,0.56,5452000000,5606000000,0.18,0.6138,0.438,0.3258,0.25,0.1004,5628000000,4186000000,3160000000
5,Intel,www.intel.com,INTC,Intel,2010-12-25,11457000000,0.0840,4051000000,7406000000,1671000000,1705000000,3383000000,4023000000,-31000000,4163000000,983000000,0,0,3180000000,0,3180000000,0.57,0.56,5552000000,5699000000,0.16,0.6464,0.466,0.3607,0.28,0.3213,5338000000,4132000000,3180000000
5,Intel,www.intel.com,INTC,Intel,2010-09-25,11102000000,0.1824,3781000000,7321000000,1675000000,1506000000,3185000000,4136000000,-38000000,4251000000,1296000000,0,0,2955000000,0,2955000000,0.53,0.52,5575000000,5694000000,0.16,0.6594,0.482,0.3795,0.27,0.1995,5355000000,4213000000,2955000000
5,Intel,www.intel.com,INTC,Intel,2010-06-26,10765000000,0.3416,3530000000,7235000000,1666000000,1584000000,3254000000,3981000000,-11000000,4185000000,1298000000,0,0,2887000000,0,2887000000,0.52,0.51,5563000000,5711000000,0.16,0.6721,0.494,0.3877,0.27,0.2265,5323000000,4174000000,2887000000
5,Intel,www.intel.com,INTC,Intel,2010-03-27,10299000000,0.4414,3770000000,6529000000,1564000000,1514000000,3081000000,3448000000,-29000000,3446000000,1004000000,0,0,2442000000,0,2442000000,0.44,0.43,5529000000,5681000000,0.16,0.6339,0.443,0.3318,0.24,0.3060,4558000000,3417000000,2442000000
5,Intel,www.intel.com,INTC,Intel,2009-12-26,10569000000,0.2848,3729000000,6840000000,1603000000,2718000000,4343000000,2497000000,-5000000,2593000000,311000000,0,0,2282000000,0,2282000000,0.42,0.40,5524000000,5651000000,0.14,0.6472,0.364,0.2449,0.22,0.2199,3849000000,2588000000,2282000000
5,Intel,www.intel.com,INTC,Intel,2009-09-26,9389000000,-0.0810,3985000000,5404000000,1430000000,1320000000,2825000000,2579000000,-32000000,2532000000,676000000,0,0,1856000000,0,1856000000,0.34,0.33,5537000000,5616000000,0.14,0.5756,0.398,0.2663,0.20,0.3258,3735000000,2500000000,1856000000
5,Intel,www.intel.com,INTC,Intel,2009-06-27,8024000000,-0.1527,3945000000,4079000000,1303000000,2695000000,4091000000,-12000000,-31000000,-50000000,348000000,0,0,-398000000,0,-398000000,-0.07,-0.07,5595000000,5595000000,0.14,0.5083,0.150,-0.0101,-0.05,0.2995,1205000000,-81000000,-398000000
5,Intel,www.intel.com,INTC,Intel,2009-03-28,7145000000,-0.2613,3907000000,3238000000,1317000000,1198000000,2591000000,647000000,-95000000,629000000,0,0,0,629000000,0,629000000,0.11,0.11,5573000000,5634000000,0.14,0.4532,0.252,0.0747,0.09,-0.1583,1804000000,534000000,629000000
5,Intel,www.intel.com,INTC,Intel,2008-12-27,8226000000,-0.2321,3857000000,4369000000,1316000000,1261000000,2830000000,1539000000,-22000000,369000000,135000000,0,0,234000000,0,234000000,0.04,0.05,5564000000,5622000000,0.14,0.5311,0.214,0.0422,0.03,0.1010,1760000000,347000000,234000000
5,Intel,www.intel.com,INTC,Intel,2008-09-27,10217000000,0.0126,4198000000,6019000000,1471000000,1415000000,2921000000,3098000000,-131000000,2833000000,819000000,0,0,2014000000,0,2014000000,0.36,0.35,5603000000,5692000000,0.14,0.5891,0.356,0.2645,0.20,0.1872,3635000000,2702000000,2014000000
5,Intel,www.intel.com,INTC,Intel,2008-06-28,9470000000,0.0910,4221000000,5249000000,1468000000,1430000000,2994000000,2255000000,-167000000,2313000000,712000000,0,0,1601000000,0,1601000000,0.28,0.28,5699000000,5800000000,0.14,0.5543,0.343,0.2266,0.17,0.1771,3251000000,2146000000,1601000000
5,Intel,www.intel.com,INTC,Intel,2008-03-29,9673000000,0.0927,4466000000,5207000000,1467000000,1349000000,3145000000,2062000000,-168000000,2171000000,728000000,0,0,1443000000,0,1443000000,0.25,0.25,5787000000,5879000000,0.13,0.5383,0.328,0.2071,0.15,0.1352,3168000000,2003000000,1443000000
5,Intel,www.intel.com,INTC,Intel,2007-12-29,10712000000,0.1050,4486000000,6226000000,1481000000,1448000000,3179000000,3047000000,-233000000,3261000000,990000000,0,0,2271000000,0,2271000000,0.39,0.39,5840000000,5987000000,0.11,0.5812,0.368,0.2827,0.21,0.3231,3947000000,3028000000,2271000000
5,Intel,www.intel.com,INTC,Intel,2007-09-29,10090000000,0.1546,4919000000,5171000000,1521000000,1381000000,3027000000,2144000000,-211000000,2503000000,712000000,0,0,1791000000,0,1791000000,0.31,0.30,5837000000,5967000000,0.11,0.5125,0.342,0.2272,0.18,0.2771,3455000000,2292000000,1791000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2017-03-31,22090000000,0.0759,8060000000,14030000000,3355000000,5081000000,8436000000,5594000000,0,5916000000,1115000000,0,0,4801000000,0,4801000000,0.62,0.61,7725000000,7813000000,0.39,0.6351,0.379,0.2678,0.22,0.4058,8369000000,5916000000,4801000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2016-12-31,24090000000,0.0124,9901000000,14189000000,3062000000,4950000000,8012000000,6177000000,0,6363000000,1163000000,0,0,5200000000,0,5200000000,0.67,0.66,7755000000,7830000000,0.39,0.5890,0.354,0.2641,0.22,0.1787,8529000000,6363000000,5200000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2016-09-30,20453000000,0.0036,7844000000,12609000000,3106000000,4278000000,7384000000,5225000000,0,5325000000,635000000,0,0,4690000000,0,4690000000,0.60,0.60,7789000000,7876000000,0.36,0.6165,0.349,0.2604,0.23,0.4589,7141000000,5325000000,4690000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2016-06-30,20614000000,-0.0706,7979000000,12635000000,3146000000,5299000000,9555000000,3080000000,0,3347000000,225000000,0,0,3122000000,0,3122000000,0.40,0.40,7844000000,7929000000,0.36,0.6129,0.255,0.1624,0.15,0.2818,5257000000,3347000000,3122000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2016-03-31,20531000000,-0.0551,7722000000,12809000000,2980000000,4546000000,7526000000,5283000000,0,5036000000,1280000000,0,0,3756000000,0,3756000000,0.48,0.47,7895000000,7985000000,0.36,0.6239,0.328,0.2453,0.18,0.3925,6743000000,5036000000,3756000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2015-12-31,23796000000,-0.1010,9872000000,13924000000,2900000000,4998000000,7898000000,6026000000,0,5855000000,837000000,0,0,5018000000,0,5018000000,0.63,0.62,7964000000,8051000000,0.36,0.5851,0.311,0.2460,0.21,0.1510,7399000000,5855000000,5018000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2015-09-30,20379000000,-0.1216,7207000000,13172000000,2962000000,4417000000,7379000000,5793000000,0,5513000000,611000000,0,0,4902000000,0,4902000000,0.61,0.61,7996000000,8084000000,0.31,0.6464,0.342,0.2705,0.24,0.3690,6974000000,5513000000,4902000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2015-06-30,22180000000,-0.0514,7468000000,14712000000,3094000000,5233000000,16765000000,-2053000000,0,-1756000000,1439000000,0,0,-3195000000,0,-3195000000,-0.38,-0.38,8063000000,8137000000,0.31,0.6633,-0.012,-0.0792,-0.14,0.2285,-263000000,-1756000000,-3195000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2015-03-31,21729000000,0.0650,7161000000,14568000000,2984000000,4800000000,7974000000,6594000000,0,6517000000,1532000000,0,0,4985000000,0,4985000000,0.61,0.61,8167000000,8237000000,0.31,0.6704,0.370,0.2999,0.23,0.3778,8032000000,6517000000,4985000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2014-12-31,26470000000,0.0796,10136000000,16334000000,2903000000,5412000000,8558000000,7776000000,0,7850000000,1987000000,0,0,5863000000,0,5863000000,0.71,0.71,8228000000,8297000000,0.31,0.6171,0.354,0.2966,0.22,0.1077,9371000000,7850000000,5863000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2014-09-30,23201000000,0.2521,8273000000,14928000000,3065000000,4879000000,9084000000,5844000000,0,5896000000,1356000000,0,0,4540000000,0,4540000000,0.55,0.54,8249000000,8351000000,0.28,0.6434,0.316,0.2541,0.20,0.3048,7324000000,5896000000,4540000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2014-06-30,23382000000,0.1752,7633000000,15749000000,3123000000,6017000000,9267000000,6482000000,0,6577000000,1965000000,0,0,4612000000,0,4612000000,0.56,0.55,8245000000,8363000000,0.28,0.6736,0.356,0.2813,0.20,0.3616,8319000000,6577000000,4612000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2014-03-31,20403000000,-0.0042,5978000000,14425000000,2743000000,4708000000,7451000000,6974000000,0,6957000000,1297000000,0,0,5660000000,0,5660000000,0.68,0.68,8284000000,8367000000,0.28,0.7070,0.402,0.3410,0.28,0.4366,8212000000,6957000000,5660000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2013-12-31,24519000000,0.1428,8322000000,16197000000,2748000000,5480000000,8228000000,7969000000,0,7878000000,1320000000,0,0,6558000000,0,6558000000,0.79,0.78,8326000000,8395000000,0.28,0.6606,0.373,0.3213,0.27,0.1093,9139000000,7878000000,6558000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2013-09-30,18529000000,0.1575,5145000000,13384000000,2767000000,4283000000,7050000000,6334000000,0,6408000000,1164000000,0,0,5244000000,0,5244000000,0.63,0.62,8339000000,8434000000,0.23,0.7223,0.397,0.3458,0.28,0.3764,7362000000,6408000000,5244000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2013-06-30,19896000000,0.1017,5738000000,14158000000,2783000000,5302000000,8085000000,6073000000,0,6145000000,1180000000,0,0,4965000000,0,4965000000,0.59,0.59,8345000000,8464000000,0.23,0.7116,0.358,0.3089,0.25,0.2065,7128000000,6145000000,4965000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2013-03-31,20489000000,0.1771,4787000000,15702000000,2640000000,5450000000,8090000000,7612000000,0,7603000000,1548000000,0,0,6055000000,0,6055000000,0.72,0.72,8364000000,8429000000,0.23,0.7664,0.422,0.3711,0.30,0.4264,8656000000,7603000000,6055000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2012-12-31,21456000000,0.0273,5692000000,15764000000,2528000000,5465000000,7993000000,7771000000,0,7770000000,1393000000,0,0,6377000000,0,6377000000,0.76,0.76,8393000000,8444000000,0.23,0.7347,0.409,0.3621,0.30,0.1794,8779000000,7770000000,6377000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2012-09-30,16008000000,-0.0785,4168000000,11840000000,2460000000,4072000000,6532000000,5308000000,0,5534000000,1068000000,0,0,4466000000,0,4466000000,0.53,0.53,8396000000,8494000000,0.20,0.7396,0.390,0.3457,0.28,0.4923,6244000000,5534000000,4466000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2012-06-30,18059000000,0.0398,4163000000,13896000000,2594000000,4917000000,13704000000,192000000,0,359000000,851000000,0,0,-492000000,0,-492000000,-0.06,-0.05,8390000000,8518000000,0.20,0.7695,0.064,0.0199,-0.03,0.3907,1156000000,359000000,-492000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2012-03-31,17407000000,0.0596,3952000000,13455000000,2517000000,4564000000,7081000000,6374000000,0,6363000000,1255000000,0,0,5108000000,0,5108000000,0.61,0.60,8401000000,8498000000,0.20,0.7730,0.410,0.3655,0.29,0.5081,7129000000,6363000000,5108000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2011-12-31,20885000000,0.0467,5638000000,15247000000,2371000000,4882000000,7253000000,7994000000,0,8239000000,1615000000,0,0,6624000000,0,6624000000,0.79,0.78,8402000000,8465000000,0.20,0.7300,0.427,0.3945,0.32,0.2568,8917000000,8239000000,6624000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2011-09-30,17372000000,0.0727,3777000000,13595000000,2329000000,4063000000,6392000000,7203000000,0,7306000000,1568000000,0,0,5738000000,0,5738000000,0.68,0.68,8392000000,8490000000,0.16,0.7826,0.462,0.4206,0.33,0.4638,8032000000,7306000000,5738000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2011-06-30,17367000000,0.0828,3708000000,13659000000,2393000000,5095000000,7488000000,6171000000,0,6319000000,445000000,0,0,5874000000,0,5874000000,0.70,0.68,8427000000,8545000000,0.16,0.7865,0.404,0.3639,0.34,0.3052,7008000000,6319000000,5874000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2011-03-31,16428000000,0.1327,3897000000,12531000000,2269000000,4553000000,6822000000,5709000000,0,6025000000,793000000,0,0,5232000000,0,5232000000,0.62,0.61,8420000000,8510000000,0.16,0.7628,0.411,0.3668,0.32,0.4878,6745000000,6025000000,5232000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2010-12-31,19953000000,0.0489,4833000000,15120000000,2185000000,4770000000,6955000000,8165000000,0,8497000000,1863000000,0,0,6634000000,0,6634000000,0.78,0.77,8497000000,8570000000,0.16,0.7578,0.459,0.4259,0.33,0.1852,9160000000,8497000000,6634000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2010-09-30,16195000000,0.2535,3139000000,13056000000,2196000000,3744000000,5940000000,7116000000,0,7230000000,1820000000,0,0,5410000000,0,5410000000,0.63,0.62,8614000000,8695000000,0.13,0.8062,0.489,0.4464,0.33,0.4711,7924000000,7230000000,5410000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2010-06-30,16039000000,0.2244,3170000000,12869000000,2350000000,4589000000,6939000000,5930000000,0,6024000000,1506000000,0,0,4518000000,0,4518000000,0.52,0.51,8714000000,8843000000,0.13,0.8024,0.420,0.3756,0.28,0.3021,6742000000,6024000000,4518000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2010-03-31,14503000000,0.0626,2755000000,11748000000,2220000000,4355000000,6575000000,5173000000,0,5341000000,1335000000,0,0,4006000000,0,4006000000,0.46,0.45,8767000000,8876000000,0.13,0.8100,0.416,0.3683,0.28,0.4816,6035000000,5341000000,4006000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2009-12-31,19022000000,0.1439,3628000000,15394000000,2079000000,4802000000,6881000000,8513000000,0,8883000000,2221000000,0,0,6662000000,0,6662000000,0.75,0.74,8856000000,8951000000,0.13,0.8093,0.499,0.4670,0.35,0.2415,9498000000,8883000000,6662000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2009-09-30,12920000000,-0.1422,2842000000,10078000000,2065000000,3531000000,5596000000,4482000000,0,4765000000,1191000000,0,0,3574000000,0,3574000000,0.40,0.40,8914000000,8983000000,0.13,0.7800,0.419,0.3688,0.28,0.4390,5411000000,4765000000,3574000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2009-06-30,13099000000,-0.1729,2586000000,10513000000,2225000000,4591000000,6526000000,3987000000,0,4142000000,1097000000,0,0,3045000000,0,3045000000,0.34,0.34,8900000000,8960000000,0.13,0.8026,0.368,0.3162,0.23,0.2270,4823000000,4142000000,3045000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2009-03-31,13648000000,-0.0558,2814000000,10834000000,2212000000,3894000000,6396000000,4438000000,0,4050000000,1073000000,0,0,2977000000,0,2977000000,0.33,0.33,8891000000,8904000000,0.13,0.7938,0.345,0.2967,0.22,0.3965,4714000000,4050000000,2977000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2008-12-31,16629000000,0.0160,3907000000,12722000000,2290000000,4493000000,6783000000,5939000000,0,5638000000,1464000000,0,0,4174000000,0,4174000000,0.47,0.47,8903000000,8914000000,0.13,0.7650,0.377,0.3390,0.25,0.2971,6270000000,5638000000,4174000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2008-09-30,15061000000,0.0944,2848000000,12213000000,2283000000,3931000000,6214000000,5999000000,0,5991000000,1618000000,0,0,4373000000,0,4373000000,0.48,0.48,9084000000,9183000000,0.11,0.8109,0.437,0.3978,0.29,0.1721,6576000000,5991000000,4373000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2008-06-30,15837000000,0.1844,2866000000,12971000000,2407000000,4885000000,7292000000,5679000000,0,5968000000,1671000000,0,0,4297000000,0,4297000000,0.47,0.46,9265000000,9404000000,0.11,0.8190,0.415,0.3768,0.27,0.1810,6576000000,5968000000,4297000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2008-03-31,14454000000,0.0039,2514000000,11940000000,2035000000,5615000000,7650000000,4290000000,0,4810000000,422000000,0,0,4388000000,0,4388000000,0.47,0.47,9307000000,9428000000,0.11,0.8261,0.370,0.3328,0.30,0.4375,5342000000,4810000000,4388000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2007-12-31,16367000000,0.3050,3543000000,12824000000,1885000000,4486000000,6371000000,6453000000,0,6820000000,2113000000,0,0,4707000000,0,4707000000,0.50,0.50,9361000000,9503000000,0.11,0.7835,0.446,0.4167,0.29,0.2366,7301000000,6820000000,4707000000
6,Microsoft,www.microsoft.com,MSFT,Microsoft,2007-09-30,13762000000,0.2730,2675000000,11087000000,1837000000,3401000000,5238000000,5849000000,0,6216000000,1927000000,0,0,4289000000,0,4289000000,0.46,0.45,9380000000,9513000000,0.10,0.8056,0.483,0.4517,0.31,0.3901,6651000000,6216000000,4289000000
